Application:, Trigno Discover (1.7.0)
Date/Time:, 11/4/2024 11:12:31 AM
Collection Length (seconds):, 31.8195
Avanti Sensor 0 (64624), , Avanti Sensor 2 (64680)
sensor mode: 40, , sensor mode: 66
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 2148.1481 Hz, , 1777.7778 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
0.0837931, -0.008896, 0.10125, 0.0154421, 2.43, 0.6071167, 2.43, 0.392395, 2.43, 0.0705566, 2.43, 0.6873779
0.0842586, -0.0099031, 0.1018125, 0.0104067, 2.4435, 0.6090698, 2.4435, 0.3868408, 2.4435, 0.064209, 2.4435, 0.6893921
0.0847241, -0.0109102, 0.102375, 0.0003357, 2.457, 0.6137695, 2.457, 0.3773804, 2.457, 0.0505371, 2.457, 0.6915894
0.0851897, -0.0078889, 0.1029375, -0.0137636, 2.4705, 0.6159058, 2.4705, 0.3729248, 2.4705, 0.043335, 2.4705, 0.692627
0.0856552, -0.0050355, 0.1035, -0.0271916, 2.484, 0.619873, 2.484, 0.3633423, 2.484, 0.0303345, 2.484, 0.6948853
0.0861207, -0.0062104, 0.1040625, -0.0412909, 2.4975, 0.621582, 2.4975, 0.3574829, 2.4975, 0.024353, 2.4975, 0.6965942
0.0865862, -0.0085603, 0.104625, -0.0617685, 2.511, 0.6234131, 2.511, 0.3528442, 2.511, 0.0177002, 2.511, 0.6975098
0.0870517, -0.0095674, 0.1051875, -0.0822461, 2.5245, 0.6272583, 2.5245, 0.3436279, 2.5245, 0.0037842, 2.5245, 0.6989136
0.0875172, -0.010071, 0.10575, -0.0916457, 2.538, 0.6292114, 2.538, 0.3389893, 2.538, -0.0037231, 2.538, 0.6994019
0.0879828, -0.0095674, 0.1063125, -0.0856031, 2.5515, 0.6332397, 2.5515, 0.3292236, 2.5515, -0.019104, 2.5515, 0.7001953
0.0884483, -0.0087282, 0.106875, -0.0674754, 2.565, 0.635437, 2.565, 0.3242798, 2.565, -0.0270996, 2.565, 0.7002563
0.0889138, -0.0090639, 0.1074375, -0.0476692, 2.5785, 0.6375122, 2.5785, 0.3184814, 2.5785, -0.03479, 2.5785, 0.7006836
0.0893793, -0.0090639, 0.108, -0.0369268, 2.592, 0.6416626, 2.592, 0.3062134, 2.592, -0.0499878, 2.592, 0.701416
0.0898448, -0.0085603, 0.1085625, -0.0359197, 2.6055, 0.6437988, 2.6055, 0.2998657, 2.6055, -0.0574341, 2.6055, 0.7016602
0.0903103, -0.0085603, 0.109125, -0.0412909, 2.619, 0.6480103, 2.619, 0.2838135, 2.619, -0.0693359, 2.619, 0.7033691
0.0907759, -0.0085603, 0.1096875, -0.0617685, 2.6325, 0.6502075, 2.6325, 0.2741089, 2.6325, -0.0741577, 2.6325, 0.7047119
0.0912414, -0.008896, 0.11025, -0.0755322, 2.646, 0.6524658, 2.646, 0.2648315, 2.646, -0.0789795, 2.646, 0.7056274
0.0917069, -0.0105745, 0.1108125, -0.066804, 2.6595, 0.6565552, 2.6595, 0.2501831, 2.6595, -0.0933228, 2.6595, 0.7054443
0.0921724, -0.0114137, 0.111375, -0.0439765, 2.673, 0.6584473, 2.673, 0.2416382, 2.673, -0.0998535, 2.673, 0.7057495
0.0926379, -0.0097353, 0.1119375, -0.0204776, 2.6865, 0.6602783, 2.6865, 0.2323608, 2.6865, -0.1060791, 2.6865, 0.7062378
0.0931034, -0.0102388, 0.1125, -0.0050355, 2.7, 0.6635742, 2.7, 0.2151489, 2.7, -0.1182251, 2.7, 0.706665
0.093569, -0.0112459, 0.1130625, -0.006714, 2.7135, 0.6647949, 2.7135, 0.2086182, 2.7135, -0.1255493, 2.7135, 0.7062378
0.0940345, -0.0104067, 0.113625, -0.0130922, 2.727, 0.6669312, 2.727, 0.1940918, 2.727, -0.140625, 2.727, 0.7055664
0.0945, -0.0075532, 0.1141875, -0.017792, 2.7405, 0.6679688, 2.7405, 0.1867065, 2.7405, -0.1478882, 2.7405, 0.7050781
0.0949655, -0.0068818, 0.11475, -0.0191348, 2.754, 0.6690063, 2.754, 0.1795044, 2.754, -0.1554565, 2.754, 0.7042847
0.095431, -0.0092317, 0.1153125, -0.0201419, 2.7675, 0.6708374, 2.7675, 0.1627808, 2.7675, -0.168335, 2.7675, 0.7036743
0.0958966, -0.0115816, 0.115875, -0.0140993, 2.781, 0.6715698, 2.781, 0.1548462, 2.781, -0.1743774, 2.781, 0.7033081
0.0963621, -0.0119173, 0.1164375, -0.003357, 2.7945, 0.6726685, 2.7945, 0.1420288, 2.7945, -0.1886597, 2.7945, 0.7012329
0.0968276, -0.0119173, 0.117, 0.0060426, 2.808, 0.6721191, 2.808, 0.1359863, 2.808, -0.1958008, 2.808, 0.7009888
0.0972931, -0.0124208, 0.1175625, 0.0201419, 2.8215, 0.6713867, 2.8215, 0.1289673, 2.8215, -0.2023315, 2.8215, 0.7011719
0.0977586, -0.0117494, 0.118125, 0.0463264, 2.835, 0.6712036, 2.835, 0.114624, 2.835, -0.2157593, 2.835, 0.6998291
0.0982241, -0.0092317, 0.1186875, 0.0785534, 2.8485, 0.6709595, 2.8485, 0.1082153, 2.8485, -0.2224121, 2.8485, 0.6989746
0.0986897, -0.0082246, 0.11925, 0.0990311, 2.862, 0.668396, 2.862, 0.0970459, 2.862, -0.2368164, 2.862, 0.6983643
0.0991552, -0.0095674, 0.1198125, 0.0933242, 2.8755, 0.6671753, 2.8755, 0.0909424, 2.8755, -0.2435913, 2.8755, 0.6980591
0.0996207, -0.008896, 0.120375, 0.0674754, 2.889, 0.6657104, 2.889, 0.085083, 2.889, -0.2504272, 2.889, 0.6977539
0.1000862, -0.008896, 0.1209375, 0.0318914, 2.9025, 0.663269, 2.9025, 0.0714111, 2.9025, -0.2623291, 2.9025, 0.6972046
0.1005517, -0.0107424, 0.1215, -0.0154421, 2.916, 0.6619873, 2.916, 0.0648193, 2.916, -0.2682495, 2.916, 0.6968994
0.1010172, -0.0125887, 0.1220625, -0.0708324, 2.9295, 0.6601562, 2.9295, 0.0593262, 2.9295, -0.2750854, 2.9295, 0.6964111
0.1014828, -0.0124208, 0.122625, -0.1279011, 2.943, 0.6564331, 2.943, 0.0504761, 2.943, -0.2889404, 2.943, 0.6950684
0.1019483, -0.0112459, 0.1231875, -0.1668421, 2.9565, 0.6546631, 2.9565, 0.0454712, 2.9565, -0.2950439, 2.9565, 0.694519
0.1024138, -0.0105745, 0.12375, -0.1688563, 2.97, 0.6513672, 2.97, 0.0343018, 2.97, -0.3067627, 2.97, 0.6931763
0.1028793, -0.0109102, 0.1243125, -0.1272297, 2.9835, 0.6495972, 2.9835, 0.0296631, 2.9835, -0.3134155, 2.9835, 0.6920166
0.1033448, -0.0114137, 0.124875, -0.0664683, 2.997, 0.6474609, 2.997, 0.0255737, 2.997, -0.3208008, 2.997, 0.6908569
0.1038103, -0.0119173, 0.1254375, -0.0265202, 3.0105, 0.6439209, 3.0105, 0.015625, 3.0105, -0.3334961, 3.0105, 0.6884155
0.1042759, -0.0115816, 0.126, -0.021149, 3.024, 0.6425171, 3.024, 0.0097046, 3.024, -0.338623, 3.024, 0.6873169
0.1047414, -0.0115816, 0.1265625, -0.0315557, 3.0375, 0.6397705, 3.0375, -0.0012817, 3.0375, -0.3483887, 3.0375, 0.6850586
0.1052069, -0.0112459, 0.127125, -0.0342412, 3.051, 0.6381836, 3.051, -0.0060425, 3.051, -0.3538818, 3.051, 0.6837158
0.1056724, -0.0105745, 0.1276875, -0.03122, 3.0645, 0.6364746, 3.0645, -0.0103149, 3.0645, -0.3595581, 3.0645, 0.682251
0.1061379, -0.0105745, 0.12825, -0.03122, 3.078, 0.6334839, 3.078, -0.0196533, 3.078, -0.3701172, 3.078, 0.6791992
0.1066034, -0.0092317, 0.1288125, -0.0298772, 3.0915, 0.6324463, 3.0915, -0.0253906, 3.0915, -0.3745117, 3.0915, 0.6776123
0.107069, -0.0078889, 0.129375, -0.0224918, 3.105, 0.6311646, 3.105, -0.0305176, 3.105, -0.3793335, 3.105, 0.6759033
0.1075345, -0.0097353, 0.1299375, -0.0070497, 3.1185, 0.6286011, 3.1185, -0.0403442, 3.1185, -0.388855, 3.1185, 0.6723022
0.108, -0.0130922, 0.1305, 0.0130922, 3.132, 0.6272583, 3.132, -0.0452271, 3.132, -0.3935547, 3.132, 0.6705322
0.1084655, -0.0149386, 0.1310625, 0.0325628, 3.1455, 0.6246338, 3.1455, -0.0550537, 3.1455, -0.40271, 3.1455, 0.6668091
0.108931, -0.0149386, 0.131625, 0.0386053, 3.159, 0.623291, 3.159, -0.0598755, 3.159, -0.4074097, 3.159, 0.6647949
0.1093966, -0.014435, 0.1321875, 0.0171206, 3.1725, 0.6204224, 3.1725, -0.0698242, 3.1725, -0.4168091, 3.1725, 0.6606445
0.1098621, -0.0132601, 0.13275, -0.0097353, 3.186, 0.6191406, 3.186, -0.0750122, 3.186, -0.4208984, 3.186, 0.6586914
0.1103276, -0.0137636, 0.1333125, -0.0204776, 3.1995, 0.6178589, 3.1995, -0.0801392, 3.1995, -0.4248657, 3.1995, 0.6567383
0.1107931, -0.0146029, 0.133875, -0.024506, 3.213, 0.6153564, 3.213, -0.0901489, 3.213, -0.4324341, 3.213, 0.652832
0.1112586, -0.0129244, 0.1344375, -0.0288701, 3.2265, 0.6140137, 3.2265, -0.0946655, 3.2265, -0.4363403, 3.2265, 0.6508789
0.1117241, -0.012253, 0.135, -0.0339055, 3.24, 0.6124268, 3.24, -0.0986938, 3.24, -0.4407349, 3.24, 0.6488037
0.1121897, -0.0129244, 0.1355625, -0.0402838, 3.2535, 0.609375, 3.2535, -0.1069946, 3.2535, -0.4491577, 3.2535, 0.6445923
0.1126552, -0.0127565, 0.136125, -0.0433051, 3.267, 0.6082153, 3.267, -0.1120605, 3.267, -0.4522705, 3.267, 0.6426392
0.1131207, -0.0119173, 0.1366875, -0.0453193, 3.2805, 0.6056519, 3.2805, -0.1211548, 3.2805, -0.4579468, 3.2805, 0.6393433
0.1135862, -0.0105745, 0.13725, -0.042298, 3.294, 0.6043701, 3.294, -0.1248169, 3.294, -0.4609985, 3.294, 0.6376953
0.1140517, -0.0097353, 0.1378125, -0.0365911, 3.3075, 0.6030273, 3.3075, -0.1281738, 3.3075, -0.4643555, 3.3075, 0.6358643
0.1145172, -0.0112459, 0.138375, -0.0325628, 3.321, 0.6003418, 3.321, -0.135437, 3.321, -0.4708252, 3.321, 0.6321411
0.1149828, -0.0115816, 0.1389375, -0.0265202, 3.3345, 0.5990601, 3.3345, -0.1394653, 3.3345, -0.4737549, 3.3345, 0.630249
0.1154483, -0.0092317, 0.1395, -0.0194705, 3.348, 0.5962524, 3.348, -0.1470337, 3.348, -0.4802246, 3.348, 0.6262817
0.1159138, -0.0077211, 0.1400625, -0.0191348, 3.3615, 0.5947876, 3.3615, -0.1506958, 3.3615, -0.4834595, 3.3615, 0.6243286
0.1163793, -0.0075532, 0.140625, -0.021149, 3.375, 0.5933228, 3.375, -0.1542969, 3.375, -0.4865723, 3.375, 0.6223755
0.1168448, -0.0083925, 0.1411875, -0.0268559, 3.3885, 0.5895996, 3.3885, -0.161438, 3.3885, -0.4935303, 3.3885, 0.6186523
0.1173103, -0.0085603, 0.14175, -0.03122, 3.402, 0.5877686, 3.402, -0.1651001, 3.402, -0.4968262, 3.402, 0.6167603
0.1177759, -0.0075532, 0.1423125, -0.0332341, 3.4155, 0.5842896, 3.4155, -0.1726685, 3.4155, -0.5031738, 3.4155, 0.612854
0.1182414, -0.0065461, 0.142875, -0.0365911, 3.429, 0.5824585, 3.429, -0.1762695, 3.429, -0.5065308, 3.429, 0.6108398
0.1187069, -0.0063783, 0.1434375, -0.0339055, 3.4425, 0.5809326, 3.4425, -0.1801147, 3.4425, -0.5093384, 3.4425, 0.6088257
0.1191724, -0.0065461, 0.144, -0.024506, 3.456, 0.5776978, 3.456, -0.1877441, 3.456, -0.5148315, 3.456, 0.6049805
0.1196379, -0.0070497, 0.1445625, -0.0104067, 3.4695, 0.5756226, 3.4695, -0.190918, 3.4695, -0.5180054, 3.4695, 0.6032104
0.1201034, -0.0082246, 0.145125, 0.0006714, 3.483, 0.571167, 3.483, -0.1965332, 3.483, -0.5247803, 3.483, 0.5997925
0.120569, -0.0085603, 0.1456875, -0.0020142, 3.4965, 0.5690918, 3.4965, -0.1997681, 3.4965, -0.527771, 3.4965, 0.5980225
0.1210345, -0.0085603, 0.14625, -0.0097353, 3.51, 0.5672607, 3.51, -0.203186, 3.51, -0.5304565, 3.51, 0.5963135
0.1215, -0.0068818, 0.1468125, -0.0140993, 3.5235, 0.5630493, 3.5235, -0.2094116, 3.5235, -0.5365601, 3.5235, 0.5926514
0.1219655, -0.0048676, 0.147375, -0.0228275, 3.537, 0.5609741, 3.537, -0.2126465, 3.537, -0.5394897, 3.537, 0.5907593
0.122431, -0.0035248, 0.1479375, -0.0359197, 3.5505, 0.5587769, 3.5505, -0.2158813, 3.5505, -0.5425415, 3.5505, 0.5889282
0.1228966, -0.0035248, 0.1485, -0.0433051, 3.564, 0.5539551, 3.564, -0.22229, 3.564, -0.5488892, 3.564, 0.585144
0.1233621, -0.005539, 0.1490625, -0.0469978, 3.5775, 0.5512085, 3.5775, -0.2253418, 3.5775, -0.5524292, 3.5775, 0.583252
0.1238276, -0.0062104, 0.149625, -0.0500191, 3.591, 0.5463867, 3.591, -0.2319946, 3.591, -0.5587769, 3.591, 0.5791626
0.1242931, -0.0062104, 0.1501875, -0.0520333, 3.6045, 0.5440063, 3.6045, -0.2354126, 3.6045, -0.5618896, 3.6045, 0.5769653
0.1247586, -0.0057069, 0.15075, -0.0480049, 3.618, 0.5413818, 3.618, -0.2387085, 3.618, -0.5651245, 3.618, 0.5749512
0.1252241, -0.0048676, 0.1513125, -0.0406195, 3.6315, 0.5368042, 3.6315, -0.2456055, 3.6315, -0.5710449, 3.6315, 0.5704956
0.1256897, -0.0062104, 0.151875, -0.0342412, 3.645, 0.5343628, 3.645, -0.2492676, 3.645, -0.5738525, 3.645, 0.5682983
0.1261552, -0.0085603, 0.1524375, -0.0265202, 3.6585, 0.5301514, 3.6585, -0.256897, 3.6585, -0.5789185, 3.6585, 0.5637207
0.1266207, -0.0102388, 0.153, -0.0208133, 3.672, 0.5281982, 3.672, -0.2609253, 3.672, -0.5812378, 3.672, 0.5613403
0.1270862, -0.0112459, 0.1535625, -0.0181277, 3.6855, 0.5267334, 3.6855, -0.2651978, 3.6855, -0.5830688, 3.6855, 0.5587769
0.1275517, -0.011078, 0.154125, -0.0137636, 3.699, 0.5233154, 3.699, -0.2728882, 3.699, -0.5869751, 3.699, 0.5541382
0.1280172, -0.0095674, 0.1546875, -0.0070497, 3.7125, 0.5211182, 3.7125, -0.2756958, 3.7125, -0.5893555, 3.7125, 0.5523071
0.1284828, -0.0077211, 0.15525, -0.0057069, 3.726, 0.5153809, 3.726, -0.2791748, 3.726, -0.5953979, 3.726, 0.5494995
0.1289483, -0.0075532, 0.1558125, -0.0090639, 3.7395, 0.512085, 3.7395, -0.2800293, 3.7395, -0.5986328, 3.7395, 0.548645
0.1294138, -0.0092317, 0.156375, -0.0130922, 3.753, 0.5088501, 3.753, -0.2806396, 3.753, -0.6016846, 3.753, 0.5479736
0.1298793, -0.0104067, 0.1569375, -0.0117494, 3.7665, 0.503418, 3.7665, -0.2818604, 3.7665, -0.6068726, 3.7665, 0.5466919
0.1303448, -0.012253, 0.1575, -0.011078, 3.78, 0.5010986, 3.78, -0.2823486, 3.78, -0.6090698, 3.78, 0.5460205
0.1308103, -0.0119173, 0.1580625, -0.017792, 3.7935, 0.4990234, 3.7935, -0.282959, 3.7935, -0.6110229, 3.7935, 0.5454712
0.1312759, -0.0099031, 0.158625, -0.027863, 3.807, 0.4953613, 3.807, -0.2842407, 3.807, -0.6143799, 3.807, 0.5443115
0.1317414, -0.0099031, 0.1591875, -0.0379339, 3.8205, 0.4933472, 3.8205, -0.2846069, 3.8205, -0.6161499, 3.8205, 0.5440063
0.1322069, -0.0102388, 0.15975, -0.0436408, 3.834, 0.4904175, 3.834, -0.2859497, 3.834, -0.6189575, 3.834, 0.5427856
0.1326724, -0.0105745, 0.1603125, -0.0473335, 3.8475, 0.4888916, 3.8475, -0.2866821, 3.8475, -0.6201172, 3.8475, 0.5424194
0.1331379, -0.0104067, 0.160875, -0.0553902, 3.861, 0.4869995, 3.861, -0.2871704, 3.861, -0.621582, 3.861, 0.5422363
0.1336034, -0.0092317, 0.1614375, -0.0621042, 3.8745, 0.4836426, 3.8745, -0.2876587, 3.8745, -0.6242065, 3.8745, 0.5419922
0.134069, -0.0092317, 0.162, -0.06009, 3.888, 0.4817505, 3.888, -0.2874146, 3.888, -0.6256104, 3.888, 0.5421143
0.1345345, -0.0078889, 0.1625625, -0.0527047, 3.9015, 0.4799805, 3.9015, -0.2877808, 3.9015, -0.6271973, 3.9015, 0.541687
0.135, -0.0068818, 0.163125, -0.0406195, 3.915, 0.4797363, 3.915, -0.2884521, 3.915, -0.6273804, 3.915, 0.5413208
0.1354655, -0.0073854, 0.1636875, -0.0184634, 3.9285, 0.4796143, 3.9285, -0.2891235, 3.9285, -0.6275024, 3.9285, 0.5409546
0.135931, -0.0077211, 0.16425, 0.0083925, 3.942, 0.4788208, 3.942, -0.2901001, 3.942, -0.6280518, 3.942, 0.5404663
0.1363966, -0.008896, 0.1648125, 0.0265202, 3.9555, 0.4782715, 3.9555, -0.2901611, 3.9555, -0.6286011, 3.9555, 0.5402222
0.1368621, -0.0097353, 0.165375, 0.0224918, 3.969, 0.4776611, 3.969, -0.2905884, 3.969, -0.6293335, 3.969, 0.5397339
0.1373276, -0.0095674, 0.1659375, -0.0093996, 3.9825, 0.4776001, 3.9825, -0.2909546, 3.9825, -0.6293945, 3.9825, 0.5395508
0.1377931, -0.011078, 0.1665, -0.0466621, 3.996, 0.4776001, 3.996, -0.2912598, 3.996, -0.6293945, 3.996, 0.5393066
0.1382586, -0.0125887, 0.1670625, -0.0580758, 4.0095, 0.4779663, 4.0095, -0.291748, 4.0095, -0.6290894, 4.0095, 0.5391235
0.1387241, -0.0132601, 0.167625, -0.0419623, 4.023, 0.4785156, 4.023, -0.2920532, 4.023, -0.6287231, 4.023, 0.5389404
0.1391897, -0.0132601, 0.1681875, -0.0258488, 4.0365, 0.4788208, 4.0365, -0.2922363, 4.0365, -0.628418, 4.0365, 0.5388794
0.1396552, -0.0135958, 0.16875, -0.0218204, 4.05, 0.4795532, 4.05, -0.2924805, 4.05, -0.6276855, 4.05, 0.5389404
0.1401207, -0.0134279, 0.1693125, -0.0218204, 4.0635, 0.4797974, 4.0635, -0.2921143, 4.0635, -0.6274414, 4.0635, 0.5392456
0.1405862, -0.0119173, 0.169875, -0.024506, 4.077, 0.4810791, 4.077, -0.2909546, 4.077, -0.6265259, 4.077, 0.5397949
0.1410517, -0.0095674, 0.1704375, -0.0234989, 4.0905, 0.4819946, 4.0905, -0.2902222, 4.0905, -0.6256714, 4.0905, 0.5403442
0.1415172, -0.0082246, 0.171, -0.017792, 4.104, 0.4832153, 4.104, -0.2895508, 4.104, -0.6245117, 4.104, 0.5409546
0.1419828, -0.0085603, 0.1715625, -0.0191348, 4.1175, 0.4864502, 4.1175, -0.288208, 4.1175, -0.6216431, 4.1175, 0.5421143
0.1424483, -0.0097353, 0.172125, -0.0258488, 4.131, 0.4882202, 4.131, -0.2870483, 4.131, -0.6201782, 4.131, 0.5427856
0.1429138, -0.0107424, 0.1726875, -0.0298772, 4.1445, 0.4924927, 4.1445, -0.28479, 4.1445, -0.6166382, 4.1445, 0.5441895
0.1433793, -0.012253, 0.17325, -0.0305486, 4.158, 0.4945679, 4.158, -0.2832031, 4.158, -0.614624, 4.158, 0.5453491
0.1438448, -0.0129244, 0.1738125, -0.0345769, 4.1715, 0.4968872, 4.1715, -0.2817993, 4.1715, -0.6124878, 4.1715, 0.5463867
0.1443103, -0.0112459, 0.174375, -0.0396124, 4.185, 0.5029907, 4.185, -0.2782593, 4.185, -0.6070557, 4.185, 0.5487061
0.1447759, -0.0095674, 0.1749375, -0.0459907, 4.1985, 0.5066528, 4.1985, -0.276062, 4.1985, -0.6038818, 4.1985, 0.5499268
0.1452414, -0.0102388, 0.1755, -0.0476692, 4.212, 0.515625, 4.212, -0.2713623, 4.212, -0.5957031, 4.212, 0.5527954
0.1457069, -0.012253, 0.1760625, -0.0459907, 4.2255, 0.5215454, 4.2255, -0.2695312, 4.2255, -0.5900879, 4.2255, 0.5541992
0.1461724, -0.0125887, 0.176625, -0.0409552, 4.239, 0.5269775, 4.239, -0.2672729, 4.239, -0.5845947, 4.239, 0.5559692
0.1466379, -0.0129244, 0.1771875, -0.0379339, 4.2525, 0.5372314, 4.2525, -0.2615356, 4.2525, -0.5740967, 4.2525, 0.5598145
0.1471034, -0.0132601, 0.17775, -0.0298772, 4.266, 0.5424194, 4.266, -0.2584839, 4.266, -0.5686646, 4.266, 0.5617676
0.147569, -0.0119173, 0.1783125, -0.0224918, 4.2795, 0.5535278, 4.2795, -0.2525635, 4.2795, -0.5566406, 4.2795, 0.5656738
0.1480345, -0.0115816, 0.178875, -0.0198062, 4.293, 0.5593262, 4.293, -0.2496948, 4.293, -0.5501709, 4.293, 0.5675659
0.1485, -0.0112459, 0.1794375, -0.0191348, 4.3065, 0.5654907, 4.3065, -0.2470703, 4.3065, -0.5430908, 4.3065, 0.569397
0.1489655, -0.0124208, 0.18, -0.0224918, 4.32, 0.5791626, 4.32, -0.2416992, 4.32, -0.5274658, 4.32, 0.5726929
0.149431, -0.0112459, 0.1805625, -0.0271916, 4.3335, 0.5864868, 4.3335, -0.2388916, 4.3335, -0.5186157, 4.3335, 0.5744629
0.1498966, -0.0092317, 0.181125, -0.0275273, 4.347, 0.5939941, 4.347, -0.2357788, 4.347, -0.5095215, 4.347, 0.5761719
0.1503621, -0.0093996, 0.1816875, -0.0285344, 4.3605, 0.6090088, 4.3605, -0.2286377, 4.3605, -0.4908447, 4.3605, 0.5795898
0.1508276, -0.0102388, 0.18225, -0.027863, 4.374, 0.616333, 4.374, -0.2246704, 4.374, -0.4813232, 4.374, 0.5813599
0.1512931, -0.0095674, 0.1828125, -0.0228275, 4.3875, 0.6304321, 4.3875, -0.2157593, 4.3875, -0.4625244, 4.3875, 0.5848389
0.1517586, -0.0085603, 0.183375, -0.0164492, 4.401, 0.6374512, 4.401, -0.2111206, 4.401, -0.4527588, 4.401, 0.5866089
0.1522241, -0.0077211, 0.1839375, -0.0036927, 4.4145, 0.6444092, 4.4145, -0.2063599, 4.4145, -0.442627, 4.4145, 0.5884399
0.1526897, -0.0083925, 0.1845, 0.0204776, 4.428, 0.6577759, 4.428, -0.1956177, 4.428, -0.421875, 4.428, 0.5925293
0.1531552, -0.0105745, 0.1850625, 0.0480049, 4.4415, 0.6645508, 4.4415, -0.1900024, 4.4415, -0.4107666, 4.4415, 0.5945435
0.1536207, -0.0119173, 0.185625, 0.0553902, 4.455, 0.6778564, 4.455, -0.1779175, 4.455, -0.3873901, 4.455, 0.5990601
0.1540862, -0.0112459, 0.1861875, 0.0352483, 4.4685, 0.6843262, 4.4685, -0.1714478, 4.4685, -0.3754272, 4.4685, 0.6011353
0.1545517, -0.010071, 0.18675, -0.0020142, 4.482, 0.6904297, 4.482, -0.1644897, 4.482, -0.3636475, 4.482, 0.6033325
0.1550172, -0.0095674, 0.1873125, -0.0342412, 4.4955, 0.7023926, 4.4955, -0.1500244, 4.4955, -0.3382568, 4.4955, 0.6080322
0.1554828, -0.0095674, 0.187875, -0.0584115, 4.509, 0.7080078, 4.509, -0.1420898, 4.509, -0.3253784, 4.509, 0.6104736
0.1559483, -0.0099031, 0.1884375, -0.0829175, 4.5225, 0.7182617, 4.5225, -0.1247559, 4.5225, -0.2997437, 4.5225, 0.6154175
0.1564138, -0.0104067, 0.189, -0.109102, 4.536, 0.7230835, 4.536, -0.1158447, 4.536, -0.286499, 4.536, 0.6177979
0.1568793, -0.0102388, 0.1895625, -0.1285725, 4.5495, 0.727478, 4.5495, -0.1063843, 4.5495, -0.2735596, 4.5495, 0.6201782
0.1573448, -0.0093996, 0.190125, -0.1188373, 4.563, 0.7349854, 4.563, -0.0863037, 4.563, -0.24823, 4.563, 0.625061
0.1578103, -0.0082246, 0.1906875, -0.0782177, 4.5765, 0.7381592, 4.5765, -0.0756226, 4.5765, -0.2356567, 4.5765, 0.6275635
0.1582759, -0.0070497, 0.19125, -0.0325628, 4.59, 0.7407837, 4.59, -0.0639648, 4.59, -0.2236938, 4.59, 0.630188
0.1587414, -0.0063783, 0.1918125, -0.0050355, 4.6035, 0.7453003, 4.6035, -0.0404663, 4.6035, -0.1991577, 4.6035, 0.6350098
0.1592069, -0.0052033, 0.192375, 0.0030213, 4.617, 0.7474365, 4.617, -0.0290527, 4.617, -0.1861572, 4.617, 0.6370239
0.1596724, -0.0062104, 0.1929375, 0.0010071, 4.6305, 0.7502441, 4.6305, -0.0061646, 4.6305, -0.1594238, 4.6305, 0.6416016
0.1601379, -0.0078889, 0.1935, -0.0070497, 4.644, 0.7511597, 4.644, 0.0055542, 4.644, -0.145874, 4.644, 0.6437988
0.1606034, -0.0068818, 0.1940625, -0.0117494, 4.6575, 0.751709, 4.6575, 0.0171509, 4.6575, -0.1322021, 4.6575, 0.645874
0.161069, -0.0048676, 0.194625, -0.0087282, 4.671, 0.7515869, 4.671, 0.0392456, 4.671, -0.1048584, 4.671, 0.6500854
0.1615345, -0.0035248, 0.1951875, -0.0013428, 4.6845, 0.7508545, 4.6845, 0.0507812, 4.6845, -0.09198, 4.6845, 0.6520996
0.162, -0.0035248, 0.19575, 0.0130922, 4.698, 0.7483521, 4.698, 0.0744019, 4.698, -0.0668335, 4.698, 0.6557007
0.1624655, -0.0048676, 0.1963125, 0.0292058, 4.7115, 0.7467651, 4.7115, 0.0866699, 4.7115, -0.0546875, 4.7115, 0.6571655
0.162931, -0.0072175, 0.196875, 0.0382696, 4.725, 0.744812, 4.725, 0.0990601, 4.725, -0.0430908, 4.725, 0.6584473
0.1633966, -0.0072175, 0.1974375, 0.0399481, 4.7385, 0.7409058, 4.7385, 0.1230469, 4.7385, -0.0202637, 4.7385, 0.6599121
0.1638621, -0.0072175, 0.198, 0.0315557, 4.752, 0.7387695, 4.752, 0.1348267, 4.752, -0.0090942, 4.752, 0.6602173
0.1643276, -0.0075532, 0.1985625, 0.0140993, 4.7655, 0.7334595, 4.7655, 0.1582642, 4.7655, 0.0136108, 4.7655, 0.6609497
0.1647931, -0.0082246, 0.199125, -0.0097353, 4.779, 0.7307739, 4.779, 0.1702881, 4.779, 0.0245972, 4.779, 0.6605835
0.1652586, -0.0068818, 0.1996875, -0.0412909, 4.7925, 0.7279053, 4.7925, 0.1828003, 4.7925, 0.0346069, 4.7925, 0.6599731
0.1657241, -0.0058747, 0.20025, -0.070161, 4.806, 0.7213745, 4.806, 0.2072144, 4.806, 0.0541382, 4.806, 0.6585693
0.1661897, -0.0068818, 0.2008125, -0.0976883, 4.8195, 0.7180176, 4.8195, 0.2193604, 4.8195, 0.0643311, 4.8195, 0.6574097
0.1666552, -0.0083925, 0.201375, -0.1319295, 4.833, 0.7108765, 4.833, 0.2437744, 4.833, 0.0834961, 4.833, 0.6544189
0.1671207, -0.0092317, 0.2019375, -0.1534142, 4.8465, 0.7070923, 4.8465, 0.2559814, 4.8465, 0.0927734, 4.8465, 0.6525879
