Application:, Trigno Discover (1.7.0)
Date/Time:, 11/4/2024 11:09:45 AM
Collection Length (seconds):, 32.0895
Avanti Sensor 0 (64624), , Avanti Sensor 2 (64680)
sensor mode: 40, , sensor mode: 66
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 2148.1481 Hz, , 1777.7778 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
1.4356552, -0.0072175, 1.73475, -0.0275273, , , , , , , , 
1.4361207, -0.0060426, 1.7353125, -0.0281987, , , , , , , , 
1.4365862, -0.0068818, 1.735875, -0.0271916, , , , , , , , 
1.4370517, -0.0095674, 1.7364375, -0.0265202, , , , , , , , 
1.4375172, -0.0102388, 1.737, -0.0271916, , , , , , , , 
1.4379828, -0.0075532, 1.7375625, -0.0261845, , , , , , , , 
1.4384483, -0.005539, 1.738125, -0.0271916, , , , , , , , 
1.4389138, -0.0062104, 1.7386875, -0.0305486, , , , , , , , 
1.4393793, -0.0068818, 1.73925, -0.03122, , , , , , , , 
1.4398448, -0.0072175, 1.7398125, -0.0305486, , , , , , , , 
1.4403103, -0.0082246, 1.740375, -0.0298772, , , , , , , , 
1.4407759, -0.0095674, 1.7409375, -0.0292058, , , , , , , , 
1.4412414, -0.0105745, 1.7415, -0.0292058, , , , , , , , 
1.4417069, -0.0127565, 1.7420625, -0.0271916, , , , , , , , 
1.4421724, -0.0125887, 1.742625, -0.0261845, , , , , , , , 
1.4426379, -0.0112459, 1.7431875, -0.0271916, , , , , , , , 
1.4431034, -0.0095674, 1.74375, -0.0265202, , , , , , , , 
1.443569, -0.0109102, 1.7443125, -0.0248417, , , , , , , , 
1.4440345, -0.0132601, 1.744875, -0.0231632, , , , , , , , 
1.4445, -0.0132601, 1.7454375, -0.0224918, , , , , , , , 
1.4449655, -0.0132601, 1.746, -0.0218204, , , , , , , , 
1.445431, -0.0135958, 1.7465625, -0.0218204, , , , , , , , 
1.4458966, -0.0139315, 1.747125, -0.0218204, , , , , , , , 
1.4463621, -0.0157778, 1.7476875, -0.0201419, , , , , , , , 
1.4468276, -0.01561, 1.74825, -0.017792, , , , , , , , 
1.4472931, -0.0146029, 1.7488125, -0.0181277, , , , , , , , 
1.4477586, -0.0129244, 1.749375, -0.0231632, , , , , , , , 
1.4482241, -0.0119173, 1.7499375, -0.0234989, , , , , , , , 
1.4486897, -0.0109102, 1.7505, -0.0204776, , , , , , , , 
1.4491552, -0.0109102, 1.7510625, -0.0204776, , , , , , , , 
1.4496207, -0.0114137, 1.751625, -0.0231632, , , , , , , , 
1.4500862, -0.0102388, 1.7521875, -0.0258488, , , , , , , , 
1.4505517, -0.0092317, 1.75275, -0.0281987, , , , , , , , 
1.4510172, -0.0097353, 1.7533125, -0.027863, , , , , , , , 
1.4514828, -0.0095674, 1.753875, -0.0298772, , , , , , , , 
1.4519483, -0.0087282, 1.7544375, -0.0325628, , , , , , , , 
1.4524138, -0.0105745, 1.755, -0.0339055, , , , , , , , 
1.4528793, -0.0127565, 1.7555625, -0.0308843, , , , , , , , 
1.4533448, -0.0120851, 1.756125, -0.0285344, , , , , , , , 
1.4538103, -0.0092317, 1.7566875, -0.0305486, , , , , , , , 
1.4542759, -0.008896, 1.75725, -0.0318914, , , , , , , , 
1.4547414, -0.011078, 1.7578125, -0.027863, , , , , , , , 
1.4552069, -0.0127565, 1.758375, -0.024506, , , , , , , , 
1.4556724, -0.0109102, 1.7589375, -0.0248417, , , , , , , , 
1.4561379, -0.0090639, 1.7595, -0.027863, , , , , , , , 
1.4566034, -0.0083925, 1.7600625, -0.0285344, , , , , , , , 
1.457069, -0.0083925, 1.760625, -0.0261845, , , , , , , , 
1.4575345, -0.008896, 1.7611875, -0.0258488, , , , , , , , 
1.458, -0.0090639, 1.76175, -0.024506, , , , , , , , 
1.4584655, -0.0068818, 1.7623125, -0.0218204, , , , , , , , 
1.458931, -0.0048676, 1.762875, -0.024506, , , , , , , , 
1.4593966, -0.0060426, 1.7634375, -0.0265202, , , , , , , , 
1.4598621, -0.0082246, 1.764, -0.0258488, , , , , , , , 
1.4603276, -0.0097353, 1.7645625, -0.0248417, , , , , , , , 
1.4607931, -0.0102388, 1.765125, -0.024506, , , , , , , , 
1.4612586, -0.0090639, 1.7656875, -0.0251774, , , , , , , , 
1.4617241, -0.0083925, 1.76625, -0.0271916, , , , , , , , 
1.4621897, -0.0080568, 1.7668125, -0.0258488, , , , , , , , 
1.4626552, -0.0078889, 1.767375, -0.0248417, , , , , , , , 
1.4631207, -0.0093996, 1.7679375, -0.024506, , , , , , , , 
1.4635862, -0.0109102, 1.7685, -0.0248417, , , , , , , , 
1.4640517, -0.0095674, 1.7690625, -0.0258488, , , , , , , , 
1.4645172, -0.0078889, 1.769625, -0.0265202, , , , , , , , 
1.4649828, -0.0085603, 1.7701875, -0.0281987, , , , , , , , 
1.4654483, -0.0104067, 1.77075, -0.027863, , , , , , , , 
1.4659138, -0.0105745, 1.7713125, -0.0271916, , , , , , , , 
1.4663793, -0.0087282, 1.771875, -0.027863, , , , , , , , 
1.4668448, -0.008896, 1.7724375, -0.0292058, , , , , , , , 
1.4673103, -0.0115816, 1.773, -0.03122, , , , , , , , 
1.4677759, -0.0119173, 1.7735625, -0.0325628, , , , , , , , 
1.4682414, -0.010071, 1.774125, -0.0298772, , , , , , , , 
1.4687069, -0.0095674, 1.7746875, -0.027863, , , , , , , , 
1.4691724, -0.010071, 1.77525, -0.027863, , , , , , , , 
1.4696379, -0.0082246, 1.7758125, -0.0275273, , , , , , , , 
1.4701034, -0.0072175, 1.776375, -0.027863, , , , , , , , 
1.470569, -0.0082246, 1.7769375, -0.0271916, , , , , , , , 
1.4710345, -0.008896, 1.7775, -0.0258488, , , , , , , , 
1.4715, -0.0082246, 1.7780625, -0.0248417, , , , , , , , 
1.4719655, -0.0085603, 1.778625, -0.0251774, , , , , , , , 
1.472431, -0.0102388, 1.7791875, -0.0261845, , , , , , , , 
1.4728966, -0.0112459, 1.77975, -0.0285344, , , , , , , , 
1.4733621, -0.0109102, 1.7803125, -0.0302129, , , , , , , , 
1.4738276, -0.0109102, 1.780875, -0.0305486, , , , , , , , 
1.4742931, -0.0115816, 1.7814375, -0.0292058, , , , , , , , 
1.4747586, -0.0104067, 1.782, -0.027863, , , , , , , , 
1.4752241, -0.0082246, 1.7825625, -0.027863, , , , , , , , 
1.4756897, -0.005539, 1.783125, -0.0238346, , , , , , , , 
1.4761552, -0.0062104, 1.7836875, -0.021149, , , , , , , , 
1.4766207, -0.0070497, 1.78425, -0.0218204, , , , , , , , 
1.4770862, -0.0077211, 1.7848125, -0.0228275, , , , , , , , 
1.4775517, -0.0095674, 1.785375, -0.0238346, , , , , , , , 
1.4780172, -0.0104067, 1.7859375, -0.0234989, , , , , , , , 
1.4784828, -0.0095674, 1.7865, -0.0228275, , , , , , , , 
1.4789483, -0.0102388, 1.7870625, -0.0238346, , , , , , , , 
1.4794138, -0.0109102, 1.787625, -0.0231632, , , , , , , , 
1.4798793, -0.0104067, 1.7881875, -0.0218204, , , , , , , , 
1.4803448, -0.0102388, 1.78875, -0.0238346, , , , , , , , 
1.4808103, -0.0102388, 1.7893125, -0.027863, , , , , , , , 
1.4812759, -0.0112459, 1.789875, -0.0305486, , , , , , , , 
1.4817414, -0.0115816, 1.7904375, -0.0298772, , , , , , , , 
1.4822069, -0.0102388, 1.791, -0.0281987, , , , , , , , 
1.4826724, -0.0083925, 1.7915625, -0.0281987, , , , , , , , 
1.4831379, -0.0083925, 1.792125, -0.0292058, , , , , , , , 
1.4836034, -0.0095674, 1.7926875, -0.03122, , , , , , , , 
1.484069, -0.0095674, 1.79325, -0.0339055, , , , , , , , 
1.4845345, -0.0083925, 1.7938125, -0.0339055, , , , , , , , 
1.485, -0.0085603, 1.794375, -0.0305486, , , , , , , , 
1.4854655, -0.0082246, 1.7949375, -0.0271916, , , , , , , , 
1.485931, -0.0075532, 1.7955, -0.0248417, , , , , , , , 
1.4863966, -0.0078889, 1.7960625, -0.0234989, , , , , , , , 
1.4868621, -0.0083925, 1.796625, -0.0208133, , , , , , , , 
1.4873276, -0.0085603, 1.7971875, -0.0224918, , , , , , , , 
1.4877931, -0.0085603, 1.79775, -0.0258488, , , , , , , , 
1.4882586, -0.008896, 1.7983125, -0.0261845, , , , , , , , 
1.4887241, -0.0112459, 1.798875, -0.0261845, , , , , , , , 
1.4891897, -0.0117494, 1.7994375, -0.0258488, , , , , , , , 
1.4896552, -0.0117494, 1.8, -0.0265202, , , , , , , , 
1.4901207, -0.0109102, 1.8005625, -0.0302129, , , , , , , , 
1.4905862, -0.0104067, 1.801125, -0.0288701, , , , , , , , 
1.4910517, -0.012253, 1.8016875, -0.0288701, , , , , , , , 
1.4915172, -0.0137636, 1.80225, -0.0335698, , , , , , , , 
1.4919828, -0.0142672, 1.8028125, -0.0352483, , , , , , , , 
1.4924483, -0.0135958, 1.803375, -0.0315557, , , , , , , , 
1.4929138, -0.0135958, 1.8039375, -0.0261845, , , , , , , , 
1.4933793, -0.0139315, 1.8045, -0.0251774, , , , , , , , 
1.4938448, -0.01561, 1.8050625, -0.0275273, , , , , , , , 
1.4943103, -0.0159457, 1.805625, -0.0285344, , , , , , , , 
1.4947759, -0.0137636, 1.8061875, -0.0298772, , , , , , , , 
1.4952414, -0.0119173, 1.80675, -0.0315557, , , , , , , , 
1.4957069, -0.0129244, 1.8073125, -0.0302129, , , , , , , , 
1.4961724, -0.0137636, 1.807875, -0.027863, , , , , , , , 
1.4966379, -0.0151064, 1.8084375, -0.0288701, , , , , , , , 
1.4971034, -0.0149386, 1.809, -0.0292058, , , , , , , , 
1.497569, -0.0152743, 1.8095625, -0.0281987, , , , , , , , 
1.4980345, -0.0139315, 1.810125, -0.0271916, , , , , , , , 
1.4985, -0.0132601, 1.8106875, -0.0275273, , , , , , , , 
1.4989655, -0.012253, 1.81125, -0.027863, , , , , , , , 
1.499431, -0.0119173, 1.8118125, -0.0271916, , , , , , , , 
1.4998966, -0.0117494, 1.812375, -0.0261845, , , , , , , , 
1.5003621, -0.0112459, 1.8129375, -0.0258488, , , , , , , , 
1.5008276, -0.0097353, 1.8135, -0.027863, , , , , , , , 
1.5012931, -0.0092317, 1.8140625, -0.0308843, , , , , , , , 
1.5017586, -0.0092317, 1.814625, -0.0298772, , , , , , , , 
1.5022241, -0.0078889, 1.8151875, -0.0285344, , , , , , , , 
1.5026897, -0.0065461, 1.81575, -0.0285344, , , , , , , , 
1.5031552, -0.0062104, 1.8163125, -0.0271916, , , , , , , , 
1.5036207, -0.0063783, 1.816875, -0.027863, , , , , , , , 
1.5040862, -0.0062104, 1.8174375, -0.0275273, , , , , , , , 
1.5045517, -0.005539, 1.818, -0.0275273, , , , , , , , 
1.5050172, -0.0045319, 1.8185625, -0.0271916, , , , , , , , 
1.5054828, -0.0028534, 1.819125, -0.0258488, , , , , , , , 
1.5059483, -0.0016785, 1.8196875, -0.0268559, , , , , , , , 
1.5064138, -0.0023499, 1.82025, -0.0285344, , , , , , , , 
1.5068793, -0.0045319, 1.8208125, -0.0271916, , , , , , , , 
1.5073448, -0.0065461, 1.821375, -0.0258488, , , , , , , , 
1.5078103, -0.0073854, 1.8219375, -0.024506, , , , , , , , 
1.5082759, -0.0068818, 1.8225, -0.0261845, , , , , , , , 
1.5087414, -0.0068818, 1.8230625, -0.0271916, , , , , , , , 
1.5092069, -0.0083925, 1.823625, -0.0251774, , , , , , , , 
1.5096724, -0.0082246, 1.8241875, -0.0248417, , , , , , , , 
1.5101379, -0.0082246, 1.82475, -0.0238346, , , , , , , , 
1.5106034, -0.0087282, 1.8253125, -0.0238346, , , , , , , , 
1.511069, -0.0092317, 1.825875, -0.0251774, , , , , , , , 
1.5115345, -0.0085603, 1.8264375, -0.0238346, , , , , , , , 
1.512, -0.0077211, 1.827, -0.0218204, , , , , , , , 
1.5124655, -0.0062104, 1.8275625, -0.0224918, , , , , , , , 
1.512931, -0.005539, 1.828125, -0.0218204, , , , , , , , 
1.5133966, -0.0065461, 1.8286875, -0.0238346, , , , , , , , 
1.5138621, -0.0075532, 1.82925, -0.0258488, , , , , , , , 
1.5143276, -0.0078889, 1.8298125, -0.0258488, , , , , , , , 
1.5147931, -0.0082246, 1.830375, -0.0271916, , , , , , , , 
1.5152586, -0.008896, 1.8309375, -0.0258488, , , , , , , , 
1.5157241, -0.0082246, 1.8315, -0.0231632, , , , , , , , 
1.5161897, -0.0073854, 1.8320625, -0.0231632, , , , , , , , 
1.5166552, -0.0092317, 1.832625, -0.0251774, , , , , , , , 
1.5171207, -0.0109102, 1.8331875, -0.0251774, , , , , , , , 
1.5175862, -0.010071, 1.83375, -0.0258488, , , , , , , , 
1.5180517, -0.0092317, 1.8343125, -0.0258488, , , , , , , , 
1.5185172, -0.0099031, 1.834875, -0.0265202, , , , , , , , 
1.5189828, -0.0107424, 1.8354375, -0.024506, , , , , , , , 
1.5194483, -0.0095674, 1.836, -0.0214847, , , , , , , , 
1.5199138, -0.0078889, 1.8365625, -0.0234989, , , , , , , , 
1.5203793, -0.0072175, 1.837125, -0.0251774, , , , , , , , 
1.5208448, -0.0080568, 1.8376875, -0.0258488, , , , , , , , 
1.5213103, -0.010071, 1.83825, -0.0241703, , , , , , , , 
1.5217759, -0.011078, 1.8388125, -0.021149, , , , , , , , 
1.5222414, -0.0109102, 1.839375, -0.0224918, , , , , , , , 
1.5227069, -0.0095674, 1.8399375, -0.0251774, , , , , , , , 
1.5231724, -0.0092317, 1.8405, -0.0258488, , , , , , , , 
1.5236379, -0.0105745, 1.8410625, -0.0265202, , , , , , , , 
1.5241034, -0.0095674, 1.841625, -0.0275273, , , , , , , , 
1.524569, -0.0085603, 1.8421875, -0.0281987, , , , , , , , 
1.5250345, -0.008896, 1.84275, -0.0271916, , , , , , , , 
1.5255, -0.008896, 1.8433125, -0.0248417, , , , , , , , 
1.5259655, -0.0068818, 1.843875, -0.0238346, , , , , , , , 
1.526431, -0.0057069, 1.8444375, -0.0255131, , , , , , , , 
1.5268966, -0.0068818, 1.845, -0.0288701, , , , , , , , 
1.5273621, -0.008896, 1.8455625, -0.0298772, , , , , , , , 
1.5278276, -0.0102388, 1.846125, -0.0285344, , , , , , , , 
1.5282931, -0.0109102, 1.8466875, -0.03122, , , , , , , , 
1.5287586, -0.0125887, 1.84725, -0.0318914, , , , , , , , 
1.5292241, -0.0124208, 1.8478125, -0.0288701, , , , , , , , 
1.5296897, -0.0119173, 1.848375, -0.0275273, , , , , , , , 
1.5301552, -0.0112459, 1.8489375, -0.0285344, , , , , , , , 
1.5306207, -0.011078, 1.8495, -0.027863, , , , , , , , 
1.5310862, -0.0130922, 1.8500625, -0.027863, , , , , , , , 
1.5315517, -0.0139315, 1.850625, -0.0292058, , , , , , , , 
1.5320172, -0.0124208, 1.8511875, -0.03122, , , , , , , , 
1.5324828, -0.0109102, 1.85175, -0.0325628, , , , , , , , 
1.5329483, -0.0127565, 1.8523125, -0.0298772, , , , , , , , 
1.5334138, -0.0162814, 1.852875, -0.0285344, , , , , , , , 
1.5338793, -0.0166171, 1.8534375, -0.0271916, , , , , , , , 
1.5343448, -0.0132601, 1.854, -0.0258488, , , , , , , , 
1.5348103, -0.0109102, 1.8545625, -0.0258488, , , , , , , , 
1.5352759, -0.011078, 1.855125, -0.0271916, , , , , , , , 
1.5357414, -0.011078, 1.8556875, -0.0285344, , , , , , , , 
1.5362069, -0.0115816, 1.85625, -0.0292058, , , , , , , , 
1.5366724, -0.0109102, 1.8568125, -0.0302129, , , , , , , , 
1.5371379, -0.010071, 1.857375, -0.0315557, , , , , , , , 
1.5376034, -0.0095674, 1.8579375, -0.0295415, , , , , , , , 
1.538069, -0.0082246, 1.8585, -0.0265202, , , , , , , , 
1.5385345, -0.0065461, 1.8590625, -0.0251774, , , , , , , , 
1.539, -0.0028534, 1.859625, -0.0285344, , , , , , , , 
1.5394655, -0.0008392, 1.8601875, -0.0305486, , , , , , , , 
1.539931, 0.0003357, 1.86075, -0.0308843, , , , , , , , 
1.5403966, -0.0020142, 1.8613125, -0.0292058, , , , , , , , 
1.5408621, -0.0085603, 1.861875, -0.0258488, , , , , , , , 
1.5413276, -0.0139315, 1.8624375, -0.0238346, , , , , , , , 
1.5417931, -0.01561, 1.863, -0.0224918, , , , , , , , 
1.5422586, -0.0154421, 1.8635625, -0.0241703, , , , , , , , 
1.5427241, -0.0105745, 1.864125, -0.0258488, , , , , , , , 
1.5431897, -0.0020142, 1.8646875, -0.024506, , , , , , , , 
1.5436552, 0.0075532, 1.86525, -0.0251774, , , , , , , , 
1.5441207, 0.0149386, 1.8658125, -0.0255131, , , , , , , , 
1.5445862, 0.0213169, 1.866375, -0.0238346, , , , , , , , 
1.5450517, 0.0271916, 1.8669375, -0.0221561, , , , , , , , 
1.5455172, 0.0287022, 1.8675, -0.0201419, , , , , , , , 
1.5459828, 0.0223239, 1.8680625, -0.0184634, , , , , , , , 
1.5464483, 0.0097353, 1.868625, -0.017792, , , , , , , , 
1.5469138, -0.0030213, 1.8691875, -0.0184634, , , , , , , , 
1.5473793, -0.012253, 1.86975, -0.0198062, , , , , , , , 
1.5478448, -0.0174563, 1.8703125, -0.0218204, , , , , , , , 
1.5483103, -0.0209812, 1.870875, -0.0231632, , , , , , , , 
1.5487759, -0.0240024, 1.8714375, -0.0228275, , , , , , , , 
1.5492414, -0.0258488, 1.872, -0.0238346, , , , , , , , 
1.5497069, -0.0280308, 1.8725625, -0.0251774, , , , , , , , 
1.5501724, -0.0290379, 1.873125, -0.0258488, , , , , , , , 
1.5506379, -0.0297093, 1.8736875, -0.0271916, , , , , , , , 
1.5511034, -0.0307164, 1.87425, -0.0285344, , , , , , , , 
1.551569, -0.0327306, 1.8748125, -0.0292058, , , , , , , , 
1.5520345, -0.0323949, 1.875375, -0.03122, , , , , , , , 
1.5525, -0.0318914, 1.8759375, -0.0359197, , , , , , , , 
1.5529655, -0.0330663, 1.8765, -0.0396124, , , , , , , , 
1.553431, -0.0339055, 1.8770625, -0.0392767, , , , , , , , 
1.5538966, -0.0325628, 1.877625, -0.0386053, , , , , , , , 
1.5543621, -0.0298772, 1.8781875, -0.0406195, , , , , , , , 
1.5548276, -0.0280308, 1.87875, -0.0399481, , , , , , , , 
1.5552931, -0.0263523, 1.8793125, -0.0359197, , , , , , , , 
1.5557586, -0.0231632, 1.879875, -0.0318914, , , , , , , , 
1.5562241, -0.018967, 1.8804375, -0.0298772, , , , , , , , 
1.5566897, -0.0193027, 1.881, -0.0281987, , , , , , , , 
1.5571552, -0.040116, 1.8815625, -0.0292058, , , , , , , , 
1.5576207, -0.0728466, 1.882125, -0.027863, , , , , , , , 
1.5580862, -0.0847639, 1.8826875, -0.0251774, , , , , , , , 
1.5585517, -0.0740215, 1.88325, -0.0251774, , , , , , , , 
1.5590172, -0.0518654, 1.8838125, -0.0271916, , , , , , , , 
1.5594828, -0.0271916, 1.884375, -0.0265202, , , , , , , , 
1.5599483, -0.0016785, 1.8849375, -0.024506, , , , , , , , 
1.5604138, 0.0261845, 1.8855, -0.0238346, , , , , , , , 
1.5608793, 0.0560616, 1.8860625, -0.0224918, , , , , , , , 
1.5613448, 0.082414, 1.886625, -0.0204776, , , , , , , , 
1.5618103, 0.1012131, 1.8871875, -0.0204776, , , , , , , , 
1.5622759, 0.1064164, 1.88775, -0.021149, , , , , , , , 
1.5627414, 0.0965133, 1.8883125, -0.0204776, , , , , , , , 
1.5632069, 0.0753643, 1.888875, -0.0214847, , , , , , , , 
1.5636724, 0.047837, 1.8894375, -0.0204776, , , , , , , , 
1.5641379, 0.0176242, 1.89, -0.0204776, , , , , , , , 
1.5646034, -0.0130922, 1.8905625, -0.0231632, , , , , , , , 
1.565069, -0.0384375, 1.891125, -0.0231632, , , , , , , , 
1.5655345, -0.0548867, 1.8916875, -0.0238346, , , , , , , , 
1.566, -0.064622, 1.89225, -0.0231632, , , , , , , , 
1.5664655, -0.0679789, 1.8928125, -0.0228275, , , , , , , , 
1.566931, -0.0639506, 1.893375, -0.0231632, , , , , , , , 
1.5673966, -0.0542153, 1.8939375, -0.0231632, , , , , , , , 
1.5678621, -0.0436408, 1.8945, -0.0224918, , , , , , , , 
1.5683276, -0.0335698, 1.8950625, -0.0238346, , , , , , , , 
1.5687931, -0.0256809, 1.895625, -0.0231632, , , , , , , , 
1.5692586, -0.0203098, 1.8961875, -0.0231632, , , , , , , , 
1.5697241, -0.0162814, 1.89675, -0.0221561, , , , , , , , 
1.5701897, -0.0149386, 1.8973125, -0.0218204, , , , , , , , 
1.5706552, -0.0176242, 1.897875, -0.0261845, , , , , , , , 
1.5711207, -0.0209812, 1.8984375, -0.0265202, , , , , , , , 
1.5715862, -0.0229953, 1.899, -0.0271916, , , , , , , , 
1.5720517, -0.0250095, 1.8995625, -0.0292058, , , , , , , , 
1.5725172, -0.0261845, 1.900125, -0.0302129, , , , , , , , 
1.5729828, -0.0265202, 1.9006875, -0.0318914, , , , , , , , 
1.5734483, -0.0253452, 1.90125, -0.0325628, , , , , , , , 
1.5739138, -0.0223239, 1.9018125, -0.0318914, , , , , , , , 
1.5743793, -0.0179599, 1.902375, -0.0318914, , , , , , , , 
1.5748448, -0.0135958, 1.9029375, -0.0315557, , , , , , , , 
1.5753103, -0.008896, 1.9035, -0.03122, , , , , , , , 
1.5757759, -0.0057069, 1.9040625, -0.027863, , , , , , , , 
1.5762414, -0.0043641, 1.904625, -0.0258488, , , , , , , , 
1.5767069, -0.0030213, 1.9051875, -0.027863, , , , , , , , 
1.5771724, -0.0023499, 1.90575, -0.027863, , , , , , , , 
1.5776379, -0.0011749, 1.9063125, -0.0271916, , , , , , , , 
1.5781034, -0.0005035, 1.906875, -0.0255131, , , , , , , , 
1.578569, -0.0005035, 1.9074375, -0.0258488, , , , , , , , 
1.5790345, -0.0023499, 1.908, -0.0275273, , , , , , , , 
1.5795, -0.0028534, 1.9085625, -0.0271916, , , , , , , , 
1.5799655, -0.0035248, 1.909125, -0.0234989, , , , , , , , 
1.580431, -0.0038605, 1.9096875, -0.0231632, , , , , , , , 
1.5808966, -0.0023499, 1.91025, -0.0251774, , , , , , , , 
1.5813621, -0.0011749, 1.9108125, -0.0265202, , , , , , , , 
1.5818276, -0.0028534, 1.911375, -0.0298772, , , , , , , , 
1.5822931, -0.0045319, 1.9119375, -0.0298772, , , , , , , , 
1.5827586, -0.0053712, 1.9125, -0.0295415, , , , , , , , 
1.5832241, -0.0035248, 1.9130625, -0.0285344, , , , , , , , 
1.5836897, -0.0018463, 1.913625, -0.0292058, , , , , , , , 
1.5841552, -0.0025177, 1.9141875, -0.03122, , , , , , , , 
1.5846207, -0.0028534, 1.91475, -0.0315557, , , , , , , , 
1.5850862, -0.0011749, 1.9153125, -0.0305486, , , , , , , , 
1.5855517, 0.0001678, 1.915875, -0.027863, , , , , , , , 
1.5860172, -0.0006714, 1.9164375, -0.0271916, , , , , , , , 
1.5864828, -0.0015106, 1.917, -0.0285344, , , , , , , , 
1.5869483, -0.0015106, 1.9175625, -0.0288701, , , , , , , , 
1.5874138, -0.0011749, 1.918125, -0.0285344, , , , , , , , 
1.5878793, -0.0015106, 1.9186875, -0.0285344, , , , , , , , 
1.5883448, -0.0003357, 1.91925, -0.0271916, , , , , , , , 
1.5888103, 0.0011749, 1.9198125, -0.027863, , , , , , , , 
1.5892759, 0.0005035, 1.920375, -0.027863, , , , , , , , 
1.5897414, -0.0025177, 1.9209375, -0.0281987, , , , , , , , 
1.5902069, -0.0043641, 1.9215, -0.0298772, , , , , , , , 
1.5906724, -0.0045319, 1.9220625, -0.0298772, , , , , , , , 
1.5911379, -0.0040284, 1.922625, -0.0285344, , , , , , , , 
1.5916034, -0.0038605, 1.9231875, -0.0275273, , , , , , , , 
1.592069, -0.0041962, 1.92375, -0.0261845, , , , , , , , 
1.5925345, -0.0045319, 1.9243125, -0.0248417, , , , , , , , 
1.593, -0.0048676, 1.924875, -0.0265202, , , , , , , , 
1.5934655, -0.0058747, 1.9254375, -0.024506, , , , , , , , 
1.593931, -0.0072175, 1.926, -0.0194705, , , , , , , , 
1.5943966, -0.0068818, 1.9265625, -0.0198062, , , , , , , , 
1.5948621, -0.0075532, 1.927125, -0.0208133, , , , , , , , 
1.5953276, -0.0082246, 1.9276875, -0.0218204, , , , , , , , 
1.5957931, -0.0090639, 1.92825, -0.0204776, , , , , , , , 
1.5962586, -0.0083925, 1.9288125, -0.0208133, , , , , , , , 
1.5967241, -0.0078889, 1.929375, -0.021149, , , , , , , , 
1.5971897, -0.0068818, 1.9299375, -0.0204776, , , , , , , , 
1.5976552, -0.0063783, 1.9305, -0.0198062, , , , , , , , 
1.5981207, -0.0062104, 1.9310625, -0.0204776, , , , , , , , 
1.5985862, -0.0068818, 1.931625, -0.0234989, , , , , , , , 
1.5990517, -0.0077211, 1.9321875, -0.0265202, , , , , , , , 
1.5995172, -0.0078889, 1.93275, -0.0271916, , , , , , , , 
1.5999828, -0.0078889, 1.9333125, -0.0251774, , , , , , , , 
1.6004483, -0.0078889, 1.933875, -0.0261845, , , , , , , , 
1.6009138, -0.0109102, 1.9344375, -0.0305486, , , , , , , , 
1.6013793, -0.0149386, 1.935, -0.0339055, , , , , , , , 
1.6018448, -0.0151064, 1.9355625, -0.0352483, , , , , , , , 
1.6023103, -0.0115816, 1.936125, -0.0349126, , , , , , , , 
1.6027759, -0.0082246, 1.9366875, -0.0352483, , , , , , , , 
1.6032414, -0.0072175, 1.93725, -0.0339055, , , , , , , , 
1.6037069, -0.0068818, 1.9378125, -0.03122, , , , , , , , 
1.6041724, -0.0073854, 1.938375, -0.0302129, , , , , , , , 
1.6046379, -0.008896, 1.9389375, -0.0292058, , , , , , , , 
1.6051034, -0.0102388, 1.9395, -0.0275273, , , , , , , , 
1.605569, -0.0092317, 1.9400625, -0.0251774, , , , , , , , 
1.6060345, -0.0080568, 1.940625, -0.0238346, , , , , , , , 
