Application:, Trigno Discover (1.7.0)
Date/Time:, 11/4/2024 10:23:56 AM
Collection Length (seconds):, 12.1365
Avanti Sensor 0 (64624), , Avanti Sensor 2 (64680)
sensor mode: 40, , sensor mode: 609
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 2148.1481 Hz, , 370.3704 Hz, , 370.3704 Hz, , 370.3704 Hz, , 370.3704 Hz, , 370.3704 Hz, , 370.3704 Hz
6.1834655, 1.3067063, , , , , , , , , , , , 
6.183931, 1.4201724, , , , , , , , , , , , 
6.1843966, 1.0534218, , , , , , , , , , , , 
6.1848621, 0.2573129, , , , , , , , , , , , 
6.1853276, -0.7541466, , , , , , , , , , , , 
6.1857931, -1.6392157, , , , , , , , , , , , 
6.1862586, -2.1080186, , , , , , , , , , , , 
6.1867241, -1.9781033, , , , , , , , , , , , 
6.1871897, -1.2192569, , , , , , , , , , , , 
6.1876552, -0.0958419, , , , , , , , , , , , 
6.1881207, 0.9367666, , , , , , , , , , , , 
6.1885862, 1.5878538, , , , , , , , , , , , 
6.1890517, 1.792462, , , , , , , , , , , , 
6.1895172, 1.6031281, , , , , , , , , , , , 
6.1899828, 1.1714199, , , , , , , , , , , , 
6.1904483, 0.6873426, , , , , , , , , , , , 
6.1909138, 0.2908827, , , , , , , , , , , , 
6.1913793, 0.0176242, , , , , , , , , , , , 
6.1918448, -0.1601282, , , , , , , , , , , , 
6.1923103, -0.2836652, , , , , , , , , , , , 
6.1927759, -0.3644007, , , , , , , , , , , , 
6.1932414, -0.3892424, , , , , , , , , , , , 
6.1937069, -0.3801785, , , , , , , , , , , , 
6.1941724, -0.372961, , , , , , , , , , , , 
6.1946379, -0.3694362, , , , , , , , , , , , 
6.1951034, -0.3649042, , , , , , , , , , , , 
6.195569, -0.3556725, , , , , , , , , , , , 
6.1960345, -0.406363, , , , , , , , , , , , 
6.1965, -0.6010681, , , , , , , , , , , , 
6.1969655, -0.8414282, , , , , , , , , , , , 
6.197431, -0.8817121, , , , , , , , , , , , 
6.1978966, -0.6364843, , , , , , , , , , , , 
6.1983621, -0.2197147, , , , , , , , , , , , 
6.1988276, 0.2024262, , , , , , , , , , , , 
6.1992931, 0.4093843, , , , , , , , , , , , 
6.1997586, 0.3214313, , , , , , , , , , , , 
6.2002241, 0.1364614, , , , , , , , , , , , 
6.2006897, 0.0721752, , , , , , , , , , , , 
6.2011552, 0.1589532, , , , , , , , , , , , 
6.2016207, 0.3118639, , , , , , , , , , , , 
6.2020862, 0.3860533, , , , , , , , , , , , 
6.2025517, 0.2925612, , , , , , , , , , , , 
6.2030172, 0.0955062, , , , , , , , , , , , 
6.2034828, -0.0780499, , , , , , , , , , , , 
6.2039483, -0.1485466, , , , , , , , , , , , 
6.2044138, -0.1185016, , , , , , , , , , , , 
6.2048793, -0.033402, , , , , , , , , , , , 
6.2053448, 0.0696574, , , , , , , , , , , , 
6.2058103, 0.1663386, , , , , , , , , , , , 
6.2062759, 0.2178683, , , , , , , , , , , , 
6.2067414, 0.2091402, , , , , , , , , , , , 
6.2072069, 0.1673457, , , , , , , , , , , , 
6.2076724, 0.1559319, , , , , , , , , , , , 
6.2081379, 0.1623102, , , , , , , , , , , , 
6.2086034, 0.0923171, , , , , , , , , , , , 
6.209069, -0.1176623, , , , , , , , , , , , 
6.2095345, -0.4187839, , , , , , , , , , , , 
6.21, -0.6232242, , , , , , , , , , , , 
6.2104655, -0.5686732, , , , , , , , , , , , 
6.210931, -0.3086748, , , , , , , , , , , , 
6.2113966, 0.0250095, , , , , , , , , , , , 
6.2118621, 0.3234455, , , , , , , , , , , , 
6.2123276, 0.4573892, , , , , , , , , , , , 
6.2127931, 0.3929351, , , , , , , , , , , , 
6.2132586, 0.2324712, , , , , , , , , , , , 
6.2137241, 0.0649577, , , , , , , , , , , , 
6.2141897, -0.1075914, , , , , , , , , , , , 
6.2146552, -0.3024643, , , , , , , , , , , , 
6.2151207, -0.460914, , , , , , , , , , , , 
6.2155862, -0.4177768, , , , , , , , , , , , 
6.2160517, -0.1364614, , , , , , , , , , , , 
6.2165172, 0.1952087, , , , , , , , , , , , 
6.2169828, 0.3793393, , , , , , , , , , , , 
6.2174483, 0.3541619, , , , , , , , , , , , 
6.2179138, 0.2177005, , , , , , , , , , , , 
6.2183793, 0.1054093, , , , , , , , , , , , 
6.2188448, 0.0676432, , , , , , , , , , , , 
6.2193103, 0.0736858, , , , , , , , , , , , 
6.2197759, 0.0558938, , , , , , , , , , , , 
6.2202414, -0.0995346, , , , , , , , , , , , 
6.2207069, -0.4016632, , , , , , , , , , , , 
6.2211724, -0.6153353, , , , , , , , , , , , 
6.2216379, -0.4842451, , , , , , , , , , , , 
6.2221034, -0.0520333, , , , , , , , , , , , 
6.222569, 0.3123674, , , , , , , , , , , , 
6.2230345, 0.4087129, , , , , , , , , , , , 
6.2235, 0.4125734, , , , , , , , , , , , 
6.2239655, 0.434226, , , , , , , , , , , , 
6.224431, 0.3121996, , , , , , , , , , , , 
6.2248966, -0.0292058, , , , , , , , , , , , 
6.2253621, -0.3288167, , , , , , , , , , , , 
6.2258276, -0.3831998, , , , , , , , , , , , 
6.2262931, -0.4429541, , , , , , , , , , , , 
6.2267586, -0.8179294, , , , , , , , , , , , 
6.2272241, -1.4079194, , , , , , , , , , , , 
6.2276897, -1.7291829, , , , , , , , , , , , 
6.2281552, -1.3617609, , , , , , , , , , , , 
6.2286207, -0.4382544, , , , , , , , , , , , 
6.2290862, 0.5936828, , , , , , , , , , , , 
6.2295517, 1.4035554, , , , , , , , , , , , 
6.2300172, 1.8461738, , , , , , , , , , , , 
6.2304828, 1.8408026, , , , , , , , , , , , 
6.2309483, 1.4614633, , , , , , , , , , , , 
6.2314138, 0.919646, , , , , , , , , , , , 
6.2318793, 0.4489967, , , , , , , , , , , , 
6.2323448, 0.1609674, , , , , , , , , , , , 
6.2328103, 0.0223239, , , , , , , , , , , , 
6.2332759, -0.0364233, , , , , , , , , , , , 
6.2337414, -0.0520333, , , , , , , , , , , , 
6.2342069, -0.030045, , , , , , , , , , , , 
6.2346724, 0.0224918, , , , , , , , , , , , 
6.2351379, 0.0988632, , , , , , , , , , , , 
6.2356034, 0.1381399, , , , , , , , , , , , 
6.236069, 0.0950027, , , , , , , , , , , , 
6.2365345, -0.0240024, , , , , , , , , , , , 
6.237, -0.2452277, , , , , , , , , , , , 
6.2374655, -0.4849165, , , , , , , , , , , , 
6.237931, -0.7219196, , , , , , , , , , , , 
6.2383966, -1.0910201, , , , , , , , , , , , 
6.2388621, -1.5186999, , , , , , , , , , , , 
6.2393276, -1.6753033, , , , , , , , , , , , 
6.2397931, -1.3077134, , , , , , , , , , , , 
6.2402586, -0.4696422, , , , , , , , , , , , 
6.2407241, 0.5570916, , , , , , , , , , , , 
6.2411897, 1.2909285, , , , , , , , , , , , 
6.2416552, 1.3721675, , , , , , , , , , , , 
6.2421207, 0.8264897, , , , , , , , , , , , 
6.2425862, 0.0854353, , , , , , , , , , , , 
6.2430517, -0.4637675, , , , , , , , , , , , 
6.2435172, -0.7115129, , , , , , , , , , , , 
6.2439828, -0.6314488, , , , , , , , , , , , 
6.2444483, -0.2576486, , , , , , , , , , , , 
6.2449138, 0.2500954, , , , , , , , , , , , 
6.2453793, 0.7509575, , , , , , , , , , , , 
6.2458448, 1.173434, , , , , , , , , , , , 
6.2463103, 1.382742, , , , , , , , , , , , 
6.2467759, 1.2764935, , , , , , , , , , , , 
6.2472414, 0.9082322, , , , , , , , , , , , 
6.2477069, 0.4703136, , , , , , , , , , , , 
6.2481724, 0.124712, , , , , , , , , , , , 
6.2486379, -0.0854353, , , , , , , , , , , , 
6.2491034, -0.2009155, , , , , , , , , , , , 
6.249569, -0.2751049, , , , , , , , , , , , 
6.2500345, -0.3351949, , , , , , , , , , , , 
6.2505, -0.3726253, , , , , , , , , , , , 
6.2509655, -0.3868925, , , , , , , , , , , , 
6.251431, -0.3949493, , , , , , , , , , , , 
6.2518966, -0.3979706, , , , , , , , , , , , 
6.2523621, -0.3439231, , , , , , , , , , , , 
6.2528276, -0.16701, , , , , , , , , , , , 
6.2532931, 0.1925231, , , , , , , , , , , , 
6.2537586, 0.4902876, , , , , , , , , , , , 
6.2542241, 0.3405661, , , , , , , , , , , , 
6.2546897, -0.1649958, , , , , , , , , , , , 
6.2551552, -0.5792477, , , , , , , , , , , , 
6.2556207, -0.6856641, , , , , , , , , , , , 
6.2560862, -0.5815976, , , , , , , , , , , , 
6.2565517, -0.3821927, , , , , , , , , , , , 
6.2570172, -0.1344472, , , , , , , , , , , , 
6.2574828, 0.0981918, , , , , , , , , , , , 
6.2579483, 0.251606, , , , , , , , , , , , 
6.2584138, 0.0741894, , , , , , , , , , , , 
6.2588793, -0.6643473, , , , , , , , , , , , 
6.2593448, -1.6531472, , , , , , , , , , , , 
6.2598103, -2.2911421, , , , , , , , , , , , 
6.2602759, -2.2038605, , , , , , , , , , , , 
6.2607414, -1.3760281, , , , , , , , , , , , 
6.2612069, -0.1428397, , , , , , , , , , , , 
6.2616724, 0.9747005, , , , , , , , , , , , 
6.2621379, 1.5779507, , , , , , , , , , , , 
6.2626034, 1.6340124, , , , , , , , , , , , 
6.263069, 1.3218128, , , , , , , , , , , , 
6.2635345, 0.9023575, , , , , , , , , , , , 
6.264, 0.5972076, , , , , , , , , , , , 
6.2644655, 0.419791, , , , , , , , , , , , 
6.264931, 0.293904, , , , , , , , , , , , 
6.2653966, 0.1789273, , , , , , , , , , , , 
6.2658621, 0.0864424, , , , , , , , , , , , 
6.2663276, 0.0280308, , , , , , , , , , , , 
6.2667931, -0.0229953, , , , , , , , , , , , 
6.2672586, -0.1062486, , , , , , , , , , , , 
6.2677241, -0.1680171, , , , , , , , , , , , 
6.2681897, -0.1332723, , , , , , , , , , , , 
6.2686552, -0.0360876, , , , , , , , , , , , 
6.2691207, 0.0025177, , , , , , , , , , , , 
6.2695862, -0.0679789, , , , , , , , , , , , 
6.2700517, -0.194873, , , , , , , , , , , , 
6.2705172, -0.2942397, , , , , , , , , , , , 
6.2709828, -0.3237812, , , , , , , , , , , , 
6.2714483, -0.2480812, , , , , , , , , , , , 
6.2719138, -0.0785534, , , , , , , , , , , , 
6.2723793, 0.0844282, , , , , , , , , , , , 
6.2728448, 0.1495537, , , , , , , , , , , , 
6.2733103, 0.1515679, , , , , , , , , , , , 
6.2737759, 0.1837949, , , , , , , , , , , , 
6.2742414, 0.2863508, , , , , , , , , , , , 
6.2747069, 0.4202945, , , , , , , , , , , , 
6.2751724, 0.4956588, , , , , , , , , , , , 
6.2756379, 0.4476539, , , , , , , , , , , , 
6.2761034, 0.2888685, , , , , , , , , , , , 
6.276569, 0.1139696, , , , , , , , , , , , 
6.2770345, 0.0038605, , , , , , , , , , , , 
6.2775, -0.0350805, , , , , , , , , , , , 
6.2779655, -0.0090639, , , , , , , , , , , , 
6.278431, 0.1374685, , , , , , , , , , , , 
6.2788966, 0.3724575, , , , , , , , , , , , 
6.2793621, 0.3526513, , , , , , , , , , , , 
6.2798276, -0.3080034, , , , , , , , , , , , 
6.2802931, -1.5077897, , , , , , , , , , , , 
6.2807586, -2.5012894, , , , , , , , , , , , 
6.2812241, -2.5659113, , , , , , , , , , , , 
6.2816897, -1.6910811, , , , , , , , , , , , 
6.2821552, -0.3477836, , , , , , , , , , , , 
6.2826207, 1.053254, , , , , , , , , , , , 
6.2830862, 2.0049592, , , , , , , , , , , , 
6.2835517, 2.1981537, , , , , , , , , , , , 
6.2840172, 1.7305257, , , , , , , , , , , , 
6.2844828, 1.043183, , , , , , , , , , , , 
6.2849483, 0.5392996, , , , , , , , , , , , 
6.2854138, 0.3189136, , , , , , , , , , , , 
6.2858793, 0.2831617, , , , , , , , , , , , 
6.2863448, 0.346273, , , , , , , , , , , , 
6.2868103, 0.2704051, , , , , , , , , , , , 
6.2872759, -0.1540856, , , , , , , , , , , , 
6.2877414, -0.7784848, , , , , , , , , , , , 
6.2882069, -1.1996185, , , , , , , , , , , , 
6.2886724, -1.1304646, , , , , , , , , , , , 
6.2891379, -0.6838178, , , , , , , , , , , , 
6.2896034, -0.1676814, , , , , , , , , , , , 
6.290069, 0.2697337, , , , , , , , , , , , 
6.2905345, 0.5703517, , , , , , , , , , , , 
6.291, 0.6678721, , , , , , , , , , , , 
6.2914655, 0.5983825, , , , , , , , , , , , 
6.291931, 0.4991836, , , , , , , , , , , , 
6.2923966, 0.4479896, , , , , , , , , , , , 
6.2928621, 0.4493324, , , , , , , , , , , , 
6.2933276, 0.4860914, , , , , , , , , , , , 
6.2937931, 0.5450065, , , , , , , , , , , , 
6.2942586, 0.5235218, , , , , , , , , , , , 
6.2947241, 0.2717479, , , , , , , , , , , , 
6.2951897, -0.2301213, , , , , , , , , , , , 
6.2956552, -0.8222934, , , , , , , , , , , , 
6.2961207, -1.2294957, , , , , , , , , , , , 
6.2965862, -1.2650797, , , , , , , , , , , , 
6.2970517, -0.9700008, , , , , , , , , , , , 
6.2975172, -0.5094224, , , , , , , , , , , , 
6.2979828, -0.0609293, , , , , , , , , , , , 
6.2984483, 0.2230716, , , , , , , , , , , , 
6.2989138, 0.3051499, , , , , , , , , , , , 
6.2993793, 0.2643626, , , , , , , , , , , , 
6.2998448, 0.1795987, , , , , , , , , , , , 
6.3003103, 0.0921492, , , , , , , , , , , , 
6.3007759, 0.0196384, , , , , , , , , , , , 
6.3012414, -0.0337377, , , , , , , , , , , , 
6.3017069, -0.0721752, , , , , , , , , , , , 
6.3021724, -0.1044022, , , , , , , , , , , , 
6.3026379, -0.1273976, , , , , , , , , , , , 
6.3031034, -0.1404898, , , , , , , , , , , , 
6.303569, -0.1534142, , , , , , , , , , , , 
6.3040345, -0.1740597, , , , , , , , , , , , 
6.3045, -0.2002441, , , , , , , , , , , , 
6.3049655, -0.2297856, , , , , , , , , , , , 
6.305431, -0.2536202, , , , , , , , , , , , 
6.3058966, -0.2489204, , , , , , , , , , , , 
6.3063621, -0.2351568, , , , , , , , , , , , 
6.3068276, -0.3113603, , , , , , , , , , , , 
6.3072931, -0.5052262, , , , , , , , , , , , 
6.3077586, -0.7172198, , , , , , , , , , , , 
6.3082241, -0.8570382, , , , , , , , , , , , 
6.3086897, -0.9904784, , , , , , , , , , , , 
6.3091552, -1.1180438, , , , , , , , , , , , 
6.3096207, -1.0470436, , , , , , , , , , , , 
6.3100862, -0.6964065, , , , , , , , , , , , 
6.3105517, -0.1680171, , , , , , , , , , , , 
6.3110172, 0.3837034, , , , , , , , , , , , 
6.3114828, 0.8006409, , , , , , , , , , , , 
6.3119483, 0.9894713, , , , , , , , , , , , 
6.3124138, 1.0175021, , , , , , , , , , , , 
6.3128793, 1.0102846, , , , , , , , , , , , 
6.3133448, 1.0349584, , , , , , , , , , , , 
6.3138103, 1.0838025, , , , , , , , , , , , 
6.3142759, 1.0787671, , , , , , , , , , , , 
6.3147414, 0.9389487, , , , , , , , , , , , 
6.3152069, 0.7031205, , , , , , , , , , , , 
6.3156724, 0.4766918, , , , , , , , , , , , 
6.3161379, 0.3190814, , , , , , , , , , , , 
6.3166034, 0.2277714, , , , , , , , , , , , 
6.317069, 0.1646601, , , , , , , , , , , , 
6.3175345, 0.0929885, , , , , , , , , , , , 
6.318, -0.0008392, , , , , , , , , , , , 
6.3184655, -0.0970169, , , , , , , , , , , , 
6.318931, -0.0659648, , , , , , , , , , , , 
6.3193966, 0.2274357, , , , , , , , , , , , 
6.3198621, 0.5114366, , , , , , , , , , , , 
6.3203276, 0.4536965, , , , , , , , , , , , 
6.3207931, 0.1166552, , , , , , , , , , , , 
6.3212586, -0.3415732, , , , , , , , , , , , 
6.3217241, -0.8979934, , , , , , , , , , , , 
6.3221897, -1.4282292, , , , , , , , , , , , 
6.3226552, -1.5949035, , , , , , , , , , , , 
6.3231207, -1.2650797, , , , , , , , , , , , 
6.3235862, -0.6356451, , , , , , , , , , , , 
6.3240517, 0.1764096, , , , , , , , , , , , 
6.3245172, 1.0467079, , , , , , , , , , , , 
6.3249828, 1.6185702, , , , , , , , , , , , 
6.3254483, 1.4557565, , , , , , , , , , , , 
6.3259138, 0.3212634, , , , , , , , , , , , 
6.3263793, -1.2912642, , , , , , , , , , , , 
6.3268448, -2.4551308, , , , , , , , , , , , 
6.3273103, -2.6783703, , , , , , , , , , , , 
6.3277759, -1.9685359, , , , , , , , , , , , 
6.3282414, -0.6789502, , , , , , , , , , , , 
6.3287069, 0.6685435, , , , , , , , , , , , 
6.3291724, 1.4708629, , , , , , , , , , , , 
6.3296379, 1.5235676, , , , , , , , , , , , 
6.3301034, 1.0720531, , , , , , , , , , , , 
6.330569, 0.5826047, , , , , , , , , , , , 
6.3310345, 0.3288167, , , , , , , , , , , , 
6.3315, 0.3261311, , , , , , , , , , , , 
6.3319655, 0.4889448, , , , , , , , , , , , 
6.332431, 0.6319524, , , , , , , , , , , , 
6.3328966, 0.5997253, , , , , , , , , , , , 
6.3333621, 0.4251621, , , , , , , , , , , , 
6.3338276, 0.2606699, , , , , , , , , , , , 
6.3342931, 0.1676814, , , , , , , , , , , , 
6.3347586, 0.121355, , , , , , , , , , , , 
6.3352241, 0.0788891, , , , , , , , , , , , 
6.3356897, 0.0196384, , , , , , , , , , , , 
6.3361552, -0.0558938, , , , , , , , , , , , 
6.3366207, -0.1178302, , , , , , , , , , , , 
6.3370862, -0.1837949, , , , , , , , , , , , 
6.3375517, -0.2841688, , , , , , , , , , , , 
6.3380172, -0.3553368, , , , , , , , , , , , 
6.3384828, -0.4060273, , , , , , , , , , , , 
6.3389483, -0.5027085, , , , , , , , , , , , 
6.3394138, -0.650248, , , , , , , , , , , , 
6.3398793, -0.8135653, , , , , , , , , , , , 
6.3403448, -0.8582132, , , , , , , , , , , , 
6.3408103, -0.7011063, , , , , , , , , , , , 
6.3412759, -0.4090486, , , , , , , , , , , , 
6.3417414, -0.0491798, , , , , , , , , , , , 
6.3422069, 0.3298238, , , , , , , , , , , , 
6.3426724, 0.6139925, , , , , , , , , , , , 
6.3431379, 0.7249409, , , , , , , , , , , , 
6.3436034, 0.6631724, , , , , , , , , , , , 
6.344069, 0.5047227, , , , , , , , , , , , 
6.3445345, 0.3348592, , , , , , , , , , , , 
6.345, 0.1990692, , , , , , , , , , , , 
6.3454655, 0.0773785, , , , , , , , , , , , 
6.345931, -0.042298, , , , , , , , , , , , 
6.3463966, -0.1106126, , , , , , , , , , , , 
6.3468621, -0.1085985, , , , , , , , , , , , 
6.3473276, -0.0473335, , , , , , , , , , , , 
6.3477931, 0.1534142, , , , , , , , , , , , 
6.3482586, 0.4795453, , , , , , , , , , , , 
6.3487241, 0.57673, , , , , , , , , , , , 
6.3491897, 0.2640269, , , , , , , , , , , , 
6.3496552, -0.1524071, , , , , , , , , , , , 
6.3501207, -0.3497978, , , , , , , , , , , , 
6.3505862, -0.3541619, , , , , , , , , , , , 
6.3510517, -0.2895399, , , , , , , , , , , , 
6.3515172, -0.2076295, , , , , , , , , , , , 
6.3519828, -0.2056153, , , , , , , , , , , , 
6.3524483, -0.3835355, , , , , , , , , , , , 
6.3529138, -0.7266194, , , , , , , , , , , , 
6.3533793, -1.1227436, , , , , , , , , , , , 
6.3538448, -1.3359121, , , , , , , , , , , , 
6.3543103, -1.1588312, , , , , , , , , , , , 
6.3547759, -0.631281, , , , , , , , , , , , 
6.3552414, 0.0728466, , , , , , , , , , , , 
6.3557069, 0.7157092, , , , , , , , , , , , 
6.3561724, 1.0636606, , , , , , , , , , , , 
6.3566379, 1.1291218, , , , , , , , , , , , 
6.3571034, 0.9557336, , , , , , , , , , , , 
6.357569, 0.4083772, , , , , , , , , , , , 
6.3580345, -0.439765, , , , , , , , , , , , 
6.3585, -1.0928664, , , , , , , , , , , , 
6.3589655, -1.1495995, , , , , , , , , , , , 
6.359431, -0.6722362, , , , , , , , , , , , 
6.3598966, 0.0146029, , , , , , , , , , , , 
6.3603621, 0.6571298, , , , , , , , , , , , 
6.3608276, 1.079942, , , , , , , , , , , , 
6.3612931, 1.1777981, , , , , , , , , , , , 
6.3617586, 0.9810788, , , , , , , , , , , , 
6.3622241, 0.6576333, , , , , , , , , , , , 
6.3626897, 0.3835355, , , , , , , , , , , , 
6.3631552, 0.2151827, , , , , , , , , , , , 
6.3636207, 0.1171588, , , , , , , , , , , , 
6.3640862, 0.0505226, , , , , , , , , , , , 
6.3645517, 0.0052033, , , , , , , , , , , , 
6.3650172, 0.0464942, , , , , , , , , , , , 
6.3654828, 0.1240406, , , , , , , , , , , , 
6.3659483, 0.0686503, , , , , , , , , , , , 
6.3664138, -0.2757763, , , , , , , , , , , , 
6.3668793, -0.8256504, , , , , , , , , , , , 
6.3673448, -1.3960021, , , , , , , , , , , , 
6.3678103, -1.8151217, , , , , , , , , , , , 
6.3682759, -1.7978332, , , , , , , , , , , , 
6.3687414, -1.2222782, , , , , , , , , , , , 
6.3692069, -0.3274739, , , , , , , , , , , , 
6.3696724, 0.6478981, , , , , , , , , , , , 
6.3701379, 1.4547494, , , , , , , , , , , , 
6.3706034, 1.8228428, , , , , , , , , , , , 
6.371069, 1.6873884, , , , , , , , , , , , 
6.3715345, 1.2566873, , , , , , , , , , , , 
6.372, 0.8053407, , , , , , , , , , , , 
6.3724655, 0.4724956, , , , , , , , , , , , 
6.372931, 0.3033036, , , , , , , , , , , , 
6.3733966, 0.1901732, , , , , , , , , , , , 
6.3738621, 0.0063783, , , , , , , , , , , , 
6.3743276, -0.2156863, , , , , , , , , , , , 
6.3747931, -0.3845426, , , , , , , , , , , , 
6.3752586, -0.4654459, , , , , , , , , , , , 
6.3757241, -0.4639353, , , , , , , , , , , , 
6.3761897, -0.3865568, , , , , , , , , , , , 
6.3766552, -0.2479133, , , , , , , , , , , , 
6.3771207, -0.114641, , , , , , , , , , , , 
6.3775862, -0.035584, , , , , , , , , , , , 
6.3780517, 0.0166171, , , , , , , , , , , , 
6.3785172, 0.038941, , , , , , , , , , , , 
6.3789828, 0.0057069, , , , , , , , , , , , 
6.3794483, -0.0619364, , , , , , , , , , , , 
6.3799138, -0.119173, , , , , , , , , , , , 
6.3803793, -0.1450217, , , , , , , , , , , , 
6.3808448, -0.1576104, , , , , , , , , , , , 
6.3813103, -0.1527428, , , , , , , , , , , , 
6.3817759, -0.0944991, , , , , , , , , , , , 
6.3822414, 0.0208133, , , , , , , , , , , , 
6.3827069, 0.1347829, , , , , , , , , , , , 
6.3831724, 0.008896, , , , , , , , , , , , 
6.3836379, -0.337377, , , , , , , , , , , , 
6.3841034, -0.5533989, , , , , , , , , , , , 
6.384569, -0.4822309, , , , , , , , , , , , 
6.3850345, -0.2435492, , , , , , , , , , , , 
6.3855, -0.0075532, , , , , , , , , , , , 
6.3859655, 0.1294118, , , , , , , , , , , , 
6.386431, 0.1421683, , , , , , , , , , , , 
6.3868966, 0.0827497, , , , , , , , , , , , 
6.3873621, 0.0256809, , , , , , , , , , , , 
6.3878276, 0.0112459, , , , , , , , , , , , 
6.3882931, 0.0414588, , , , , , , , , , , , 
6.3887586, 0.0837568, , , , , , , , , , , , 
6.3892241, 0.1099413, , , , , , , , , , , , 
6.3896897, 0.119173, , , , , , , , , , , , 
6.3901552, 0.1188373, , , , , , , , , , , , 
6.3906207, 0.105745, , , , , , , , , , , , 
6.3910862, 0.0763714, , , , , , , , , , , , 
6.3915517, 0.0391089, , , , , , , , , , , , 
6.3920172, 0.0057069, , , , , , , , , , , , 
6.3924828, -0.0295415, , , , , , , , , , , , 
6.3929483, -0.0632792, , , , , , , , , , , , 
6.3934138, -0.082414, , , , , , , , , , , , 
6.3938793, 0.0050355, , , , , , , , , , , , 
6.3943448, 0.2499275, , , , , , , , , , , , 
6.3948103, 0.3108568, , , , , , , , , , , , 
6.3952759, -0.3174029, , , , , , , , , , , , 
6.3957414, -1.507454, , , , , , , , , , , , 
6.3962069, -2.4898756, , , , , , , , , , , , 
6.3966724, -2.5628901, , , , , , , , , , , , 
6.3971379, -1.6773175, , , , , , , , , , , , 
6.3976034, -0.3519799, , , , , , , , , , , , 
6.398069, 0.8221256, , , , , , , , , , , , 
6.3985345, 1.4466926, , , , , , , , , , , , 
6.399, 1.4809339, , , , , , , , , , , , 
6.3994655, 1.2150607, , , , , , , , , , , , 
6.399931, 0.9599298, , , , , , , , , , , , 
